,userID,tag,tag_num,content,date,year,label,gender_female,gender_lgbt,pubertal_development,sexual_harrasment,appearance_object,appearance_animal,attitude,shame,mother,label_ver2
7610,ryan0222,→,0,"知道為什麼,這群人拼命反核了吧",12/04,2021,0,0,0,0,0,0,0,0,0,0,0
7611,gk1329,噓,1,一堆死肥豬 建個屁,04/12,2022,1,0,0,1,0,0,1,1,1,0,1
7612,zxc2331189,噓,1,沒奶子就別PO了,07/13,2022,2,0,0,0,0,0,0,0,0,0,2
7613,bye296lctc,→,0,我家肥婆沒這問題,04/12,2022,1,0,0,0,0,0,0,1,0,0,1
7614,JayceYen,→,0,媽寶,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7615,f222051618,推,2,塔綠班去死,12/11,2021,0,0,0,0,0,0,0,0,1,0,0
7616,clydebbman,推,2,反諷不行 ??  偉災塔綠班,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
7617,ebeta,推,2,屋馬普到不行，台中人到底在夯什麼,12/06,2021,0,0,0,0,0,0,1,0,0,0,0
7618,Alphaz,推,2,肥婆正在大吃大喝,02/24,2022,1,0,0,0,0,0,0,1,0,0,1
7619,ihfreud,推,2,民主小肉鎚,12/05,2021,0,0,0,0,0,0,0,1,0,0,0
7620,Qoofate,→,0,胖妹比肥宅還噁心,12/15,2021,1,0,0,0,0,0,0,1,0,0,1
7621,god78314,噓,1,哈哈結果政府買到了 垃圾白蟑螂再吵啊,12/09,2021,0,0,0,0,0,0,0,0,1,0,0
7622,SunRoy,推,2,死肥豬 就會吃 還嘴硬,11/26,2022,1,0,0,0,0,0,1,1,1,0,1
7623,derrick1220,→,0,對 都水桶腰大屁股,10/27,2021,1,0,0,1,0,1,0,0,0,0,1
7624,Ejaculation,→,0,不然要放龍妹在不分區才沒問題？？？,04/30,2021,1,0,0,0,0,0,1,0,0,0,1
7625,yoderek,推,2,側翼噁心胖甲,07/30,2022,1,0,1,0,0,0,0,1,0,0,1
7626,fcz973,→,0,後被政客載去賣錢補助老人嘻嘻,12/07,2021,0,0,0,0,0,0,0,1,0,0,0
7627,ilove640,噓,1,肥宅配龍妹 阿不是剛好 挑勒,09/26,2021,1,0,0,0,0,0,1,1,0,0,1
7628,Aliensoul,→,0,身體還行,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7629,cck525,→,0,自己都不想被爸媽生下來了 還生小孩幹嘛,12/13,2021,0,0,0,0,1,0,0,0,0,0,0
7630,asdfjoe,→,0,賺就叫爸,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
7631,odahawk,→,0,原以為會是龍妹，見面才發現原來龍是我,05/25,2022,1,0,0,0,0,0,1,0,0,0,1
7632,dklash,噓,1,肥可以減 醜可以整 矮你要弄高 看看副作用,07/05,2022,0,0,0,0,0,0,0,1,0,0,0
7633,ALDNOAH5566,推,2,沒題材了 花錢不一定能回本,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
7634,qilar,推,2,誰啊 也太不挑,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
7635,segawar,推,2,日女龍妹也樂勝台女正妹,09/20,2021,1,0,0,0,1,0,1,0,0,0,1
7636,Dimitre,推,2,腿太粗了吧,10/11,2022,1,0,0,1,0,0,0,1,0,0,1
7637,misthide,推,2,不一定 英國流行瘦皮猴穿POLO的風格,05/12,2022,2,0,0,0,0,0,1,0,0,0,2
7638,greensaru,→,0,抗中保台的覺青呢？想躲喔！,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
7639,aristone,→,0,無奶醜胖肥還以為自己很搶手,09/30,2022,3,0,0,1,0,0,0,1,0,0,3
7640,ltmps,推,2,顏色不同,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
7641,scott0104,→,0,跟陶本和一樣墮落了,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
7642,singgongbar,→,0,怪怪的事,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
7643,Tiguru,推,2,粗暴言論,12/07,2021,0,0,0,0,0,0,0,1,0,0,0
7644,Oisiossos,推,2,飼主也是狗本啊北七逆,12/07,2021,0,0,0,0,0,0,1,0,0,0,0
7645,jhnw,推,2,好精彩 嘻嘻,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
7646,tcancer,噓,1,媒體站在違規魔人那方的,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
7647,ppo7741,推,2,樓下回答惡魔旅館每晚睡覺都被幾個肥婆,04/11,2022,1,0,0,0,0,0,0,1,0,0,1
7648,Anvec,→,0,每個人講一模一樣 超假的,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
7649,powderzhon,→,0,媽的根本不知道這隻肥豬北部市長在幹,01/22,2022,1,0,0,0,1,0,1,1,1,0,1
7650,blueab,推,2,負責給推 但是注音？,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
7651,Nobi777,推,2,炎是對的,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
7652,smelly,推,2,三杯,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
7653,allenatptt,推,2,秒選張，安心亞本人腰超粗,12/10,2021,1,0,0,1,0,0,0,1,0,0,1
7654,archon,推,2,胖妹就是肥宅，一樣的東西，沒比較噁心,12/15,2021,1,0,0,0,0,0,0,1,0,0,1
7655,showwin,→,0,地中海肥宅不醜嗎,11/16,2021,1,0,0,0,0,0,0,1,0,0,1
7656,terryporter,推,2,死肥豬連彘,02/02,2015,1,0,0,0,0,0,1,1,1,0,1
7657,carden31,→,0,員卻比非戰鬥員還弱，戰鬥等級跟娜美並,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
7658,KIKK,推,2,就是降壓咩,12/14,2021,0,0,0,0,0,0,0,0,0,0,0
7659,ju06080719,推,2,備胎柯>>>綠太子 可憐哪,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
7660,nckukath,推,2,那個年代成績好會唸私立嗎？,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
7661,garry5566,推,2,"高嘉瑜那麼小隻, 又瘦巴巴, 怎麼打？",12/01,2021,2,0,0,0,0,0,0,0,0,0,2
7662,louis5265,→,0,腿粗穿黑絲加高跟鞋根本就是豬蹄,02/26,2022,1,0,0,1,0,0,1,1,0,0,1
7663,Azabulu,→,0,肥婆爛菊的老招,10/14,2022,1,0,0,0,0,0,0,1,0,0,1
7664,Hiromitsu,推,2,三杯肥肚,08/22,2022,1,0,0,1,0,0,0,1,0,0,1
7665,aken59420,→,0,在台灣，綠色是物價飛漲說不是通膨的,12/14,2021,0,0,0,0,0,0,0,0,0,0,0
7666,ponchicha,噓,1,你的手臂應該比她腿粗吧 照鏡子先,09/01,2022,1,0,0,1,0,0,0,1,0,0,1
7667,TexasFlood,推,2,天生矮就算了，胖了還不減肥的最可惡,03/09,2022,1,0,0,0,0,0,0,1,0,1,1
7668,AbukumaKai,→,0,什麼正不正當 笑死,12/07,2021,0,0,0,0,0,0,0,1,1,0,0
7669,KCKCLIN,推,2,肥肚欠揉 我一定嚕爆,05/19,2022,0,0,0,1,0,0,0,1,0,0,0
7670,hoos891405,→,0,因為+9配龍妹的案例，你的眼睛根本會,06/26,2022,1,0,0,0,0,0,1,0,0,0,1
7671,sunchen0201,推,2,開始了嗎???,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
7672,sodistrues,→,0,龍妹也很挑的好嗎？,10/09,2022,1,0,0,0,0,0,1,0,0,0,1
7673,Xmasbowl,推,2,幹你娘死肥豬去死,09/21,2014,1,0,0,0,1,0,1,1,1,0,1
7674,labell,推,2,看這次南韓國大選可知道反中才有票,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
7675,kingtama,→,0,一直跳腿不粗？,10/11,2022,1,0,0,1,0,0,0,1,0,0,1
7676,jevin,推,2,這是義守男攻的網軍嗎,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
7677,puritylife,推,2,那張小胖照不漂亮但也不醜啦,10/26,2022,1,0,0,0,0,0,0,1,0,0,1
7678,C6H8O7,推,2,公投又還沒投出來 在宣講階段政府不站反方,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
7679,ilovebebe,推,2,我也817 早就醒了 民進黨就騙騙騙,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
7680,a1005100,噓,1,怎麼每天都有這肥婆的新聞 噁心死,02/23,2022,1,0,0,0,0,0,0,1,1,0,1
7681,Abre,推,2,速度與激情9,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
7682,dio0204,→,0,死胖子真的不要搞怪 很噁 那種特殊的衣,12/22,2021,1,0,0,0,0,0,0,1,1,0,1
7683,DonDonFans,→,0,今天一個龍妹找你要聯絡方式 ptt阿肥,09/23,2022,1,0,0,0,0,0,1,1,0,0,1
7684,sing60905,→,0,我看你完全是,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
7685,jokem,→,0,施暴地點不是刑案現場是拳擊場？,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
7686,chitaco,推,2,W 主題曲超讚,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
7687,encoreg57985,推,2,你意識形態最重,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
7688,qt359101,噓,1,樓下看到甲甲就怎樣,12/08,2021,0,0,1,0,0,0,0,0,0,0,0
7689,bill403777,推,2,對 衝了,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
7690,jeff0811,噓,1,少這麼多人房子還是漲翻天,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
7691,ai2311,→,0,小心了 利率到某程度 台灣三四十年高機率,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
7692,foolproof,→,0,國藥有用嗎?,12/02,2021,0,0,0,0,0,0,0,0,0,0,0
7693,ktyit,推,2,肥宅羨慕嫉妒也可以去賣屁股阿^^,01/17,2022,0,0,0,1,0,0,0,1,0,0,0
7694,cmcmcmcm2,推,2,賺爛了 100買到七年牢飯,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
7695,lawfer,噓,1,肥宅連胖妹都吃不到,10/31,2022,1,0,0,0,0,0,0,1,0,0,1
7696,mecca,推,2,假的吧  現在店子業景氣好到爆,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
7697,aabbcc520,噓,1,送女友我才要打,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
7698,sd09090,→,0,這變成鳥仔腳，跑一跑會不會斷裂,03/15,2022,2,0,0,1,0,0,1,0,0,1,2
7699,nuturewind,→,0,再繼續爽我怕變肥版統神,12/05,2022,1,0,0,0,0,0,0,1,0,0,1
7700,ggyaining,推,2,又不是新物種,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
7701,linfon00,→,0,太瘦 沒奶,04/28,2022,2,0,0,0,0,0,0,0,0,0,2
7702,hamel,噓,1,浪費公帑,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7703,Ruiye,推,2,胖、肥、醜、矮、髒、禿頭生理上都無法接,03/17,2022,1,0,0,0,0,0,0,1,0,0,1
7704,walelile,→,0,萬華病毒 -> 中研院病毒,12/10,2021,0,0,0,0,0,0,0,0,0,0,0
7705,crimson11,→,0,不然龍妹你要嗎？,11/30,2021,1,0,0,0,0,0,1,0,0,0,1
7706,james732,→,0,二樓ㄉ陰毛梳得很漂亮三樓最愛聞,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
7707,furnaceh,推,2,躺著變肥婆我都要,02/19,2022,1,0,0,0,0,0,0,1,0,0,1
7708,shields5566,推,2,你長得醜 她長得肥 這友誼就不會變,03/12,2022,1,0,0,0,0,0,0,1,0,0,1
7709,artpower,→,0,那個不是龍妹那個是好姊妹...,09/01,2021,1,0,0,0,0,0,1,0,0,0,1
7710,hjgx,噓,1,憲法那段中肯 但肥光頭太醜 義男帥哥當然不,03/30,2022,1,0,0,0,0,0,0,1,0,0,1
7711,GGrunrundela,噓,1,樓下的噁爛肥大腿啊還要問,08/28,2021,1,0,0,1,0,0,0,1,0,0,1
7712,boboholic,推,2,可以學聖人喝豆漿 沒事兒,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7713,acs81046,→,0,RIP,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
7714,b2305911,推,2,我們聖主丹利的玉音就還不錯,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
7715,taurus512,→,0,嘛,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
7716,StylishTrade,推,2,超越神豬的男人,07/15,2022,1,0,0,0,0,0,1,0,0,0,1
7717,daicloud,→,0,一個人3600喔？哇～～,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7718,ymsc30102,噓,1,新聞可以這樣發? NCC是不是又睡著了?,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7719,joumay,→,0,神豬變霹靂舞型男 你再笑啊,02/20,2022,1,0,0,0,0,0,1,0,0,0,1
7720,dra7763,→,0,本來是有計畫的美男計 後來美男情緒失控?,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
7721,anmimo,推,2,骨架小 比台灣女生瘦 很有拼勁,04/05,2022,0,0,0,0,0,1,0,0,0,0,0
7722,light20735,噓,1,醜胖跟瘦也是醜,06/11,2022,3,0,0,0,0,0,0,1,0,0,3
7723,poiuyyulj02,推,2,低能修法,12/11,2021,0,0,0,0,0,0,0,1,0,0,0
7724,pcfox,噓,1,噁心的胖東西,06/03,2022,1,0,0,0,0,0,0,1,0,0,1
7725,soyjay,推,2,之前還被質疑是蟑螂灌票 阿肥版主辛苦了,11/16,2019,0,0,0,0,0,0,0,1,0,0,0
7726,PigBlood,推,2,幹 死肥豬,11/19,2022,1,0,0,0,1,0,1,1,1,0,1
7727,chimeptt,→,0,說不定真的是兩具屍體,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
7728,ll6a,推,2,支持！,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
7729,js52666,推,2,業者會自律 有政府好安心♥,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
7730,t1329kimo,→,0,票也還是是可以查啊幹,12/12,2021,0,0,0,0,1,0,0,0,1,0,0
7731,dreamyello,→,0,韭菜就要有韭菜的樣子 相信黨,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7732,rwr,推,2,孝子,12/08,2021,0,0,0,0,0,0,0,0,0,0,0
7733,luismars,推,2,目洨...看那肌肉死瘦皮猴還敢先動手 = =,11/13,2021,2,0,0,1,1,0,1,1,1,0,2
7734,eatyourshit,噓,1,死肥婆必噓,02/13,2022,1,0,0,0,0,0,0,1,1,0,1
7735,puretruthson,推,2,跟某隻拍醜片的第一退役肥豬一樣,11/13,2021,1,0,0,0,0,0,1,1,0,0,1
7736,centuryboy,→,0,最好是她跟個醜男在一起 最喜歡看肥宅,06/23,2022,1,0,0,0,0,0,0,1,0,0,1
7737,qqq87112,→,0,凹到境外,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
7738,godnnn,推,2,這家有開發票嗎？國稅局要不要查一下？,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
7739,Dinenger,→,0,人怕出名豬怕胖,11/27,2016,0,0,0,0,0,0,1,1,0,0,0
7740,astrophy,推,2,甲州征伐前：石川数正、酒井忠次,12/14,2021,0,0,1,0,0,0,0,0,0,0,0
7741,ev331,→,0,肥脖肥肚肥腿 幹再講下去我要崩潰了,12/22,2021,1,0,0,1,1,0,0,1,1,0,1
7742,Lailungsheng,推,2,要先成為肥婆,04/15,2022,1,0,0,0,0,0,0,1,0,0,1
7743,QQBB,推,2,我有個龍妹朋友電機乙組，我可以叫她抱你,03/10,2022,1,0,0,0,0,0,1,0,0,0,1
7744,gn1698,推,2,龍妹,10/18,2021,1,0,0,0,0,0,1,0,0,0,1
7745,chrispherd,推,2,馬的死胖子,05/23,2017,1,0,0,0,0,0,1,1,1,0,1
7746,ppu12372,推,2,絕對比又肥又醜好多了，保持乾淨的話女,08/29,2022,1,0,0,0,0,0,0,1,0,0,1
7747,legend41269,噓,1,"同理,沒被肛是你又醜又胖又沒用",12/18,2021,1,0,0,0,1,0,0,1,0,0,1
7748,regen1005,→,0,胖子下台啦廢物,09/03,2021,1,0,0,0,0,0,0,1,1,0,1
7749,QVQ9487,推,2,太神啦,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
7750,fatychatm,推,2,長得醜的肥宅又性成癮不久很痛苦,12/20,2021,1,0,0,0,0,0,0,1,0,0,1
7751,albert820423,推,2,一定要先烘培啦,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
7752,Hertzfeld,推,2,你記得不要拿肥皂洗屁股 用自來水洗就,01/14,2022,0,0,0,1,0,0,0,1,0,0,0
7753,Yisai,推,2,頭髮怎麼了,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
7754,watashiD,推,2,我都只閃1秒就切,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
7755,sabear,→,0,12/7已確診了嗎 怪中研院?時間序邏輯? = =,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
7756,Yude0109,推,2,操 死肥婆,12/09,2021,1,0,0,0,0,0,0,1,1,0,1
7757,focoket12,推,2,腿好粗,05/18,2022,1,0,0,1,0,0,0,1,0,0,1
7758,BBguy,推,2,紙片人,06/20,2022,2,0,0,0,0,1,0,0,0,0,2
7759,ptta,推,2,幹 菜單上沒有 法官認為有？？想像的嗎？,12/04,2021,0,0,0,0,1,0,0,0,1,0,0
7760,yyc1217,→,0,一堆自掏腰包抗中保台的義勇軍XD,12/02,2021,0,0,0,1,0,0,0,0,0,0,0
7761,GHOSTFONG,推,2,都同意,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
7762,rainbow321,推,2,好好喔 為什麼我網路上找的都龍妹,08/31,2021,1,0,0,0,0,0,1,0,0,0,1
7763,b2305911,推,2,甲甲很多肌肉健身仔 反觀8+9都瘦皮猴,04/11,2022,2,0,1,0,0,0,1,1,0,0,2
7764,InfinitySA,噓,1,別瞧不起龍妹 破處死會率比正妹還高,11/29,2022,1,0,0,0,1,0,1,0,1,0,1
7765,berryc,→,0,道會踢輸你紙片人嗎 XDD ?,01/31,2022,2,0,0,0,0,1,0,0,0,0,2
7766,wind1729,推,2,臭汗別弄髒衣服，死胖子,11/21,2022,1,0,0,0,0,0,0,1,1,0,1
7767,hy092723,→,0,只能用像甜不辣的手指自慰,09/02,2021,1,0,0,1,1,1,0,0,0,0,1
7768,wawaking1,→,0,八卦版一堆醜男肥宅趁這次打壓高富帥,12/20,2021,1,0,0,0,0,0,0,1,0,0,1
7769,Anyotw,推,2,知高飯是肚子肉、豬腳是豬腳。不同東西怎,11/24,2022,0,0,0,1,0,0,1,1,0,0,0
7770,kevinlike,推,2,中國老總,12/13,2021,0,0,0,0,0,0,0,1,0,0,0
7771,sqe123456z,推,2,騙,12/14,2021,0,0,0,0,0,0,0,0,0,0,0
7772,gaym19,推,2,蟑螂內鬥,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
7773,gLid3,推,2,沒臉沒奶的不會跳舞 紅不起來,09/04,2021,2,0,0,1,0,0,0,0,0,0,2
7774,myloveflyfly,推,2,沒奶子,09/11,2021,2,0,0,0,0,0,0,0,0,0,2
7775,anmimo,推,2,肥宅願意去買胖胖星球很願意打扮了欸,06/06,2022,1,0,0,0,0,0,0,1,0,0,1
7776,Horse129,→,0,講得好像民主是民進党給的一樣勒 笑死,12/03,2021,0,0,0,0,0,0,0,0,1,0,0
7777,digimaster,推,2,胖子、太瘦、太矮不適合,11/28,2022,3,0,0,0,0,0,0,1,0,0,3
7778,safah,→,0,請看此影片前20分鐘，你們就懂了。,12/06,2021,0,0,0,0,0,0,0,0,0,0,0
7779,qaz90427,→,0,27腰以上 統稱水桶腰,02/14,2022,1,0,0,1,0,1,0,0,0,0,1
7780,kissPenis,→,0,沒有肥肚 pass,09/15,2022,1,0,0,1,0,0,0,1,0,0,1
7781,hipmyhop,推,2,人醜又肥還是個下三濫變態,11/14,2022,1,0,0,0,0,0,0,1,0,0,1
7782,jokerming847,→,0,龍妹不減肥還覺得別人對不起她==,07/11,2022,1,0,0,0,0,0,1,1,0,1,1
7783,greedypeople,→,0,不只有男友  而且又胖又醜又不有錢  超崩潰的,10/27,2015,1,0,0,0,0,0,0,1,0,0,1
7784,eddisontw,推,2,瘦皮猴,04/17,2022,2,0,0,0,0,0,1,0,0,0,2
7785,s6210603,→,0,肥婆粉絲還敢出來噓喔,07/05,2019,1,0,0,0,0,0,0,1,0,0,1
7786,littlemame,噓,1,肥婆出巡,04/08,2022,1,0,0,0,0,0,0,1,0,0,1
7787,newyanew,噓,1,四趴柯韓糞集散地 歸剛欸,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
7788,missmissy,推,2,尊龍阿 還用問,12/10,2021,0,0,0,0,0,0,1,0,0,0,0
7789,swgun,→,0,你是炫耀把 一堆人等著f奶龍妹,08/12,2022,1,0,0,0,0,0,1,0,0,0,1
7790,pziix,推,2,死肥婆,08/08,2022,1,0,0,0,0,0,0,1,1,0,1
7791,d55032574,推,2,他是幹嘛的啊？,12/11,2021,0,0,0,0,1,0,0,0,0,0,0
7792,love0504,噓,1,上龍妹啊 還要選==,04/24,2022,1,0,0,0,0,0,1,0,0,0,1
7793,lulocke,推,2,下半身肥婆的話 不行,01/05,2022,1,0,0,0,0,0,0,1,0,0,1
7794,DCHC,→,0,"因為兩岸人民都相信""公民不服從""",12/12,2021,0,0,0,0,0,0,0,0,0,0,0
7795,st86188go,推,2,嘻嘻,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
7796,machiner,噓,1,會被辦公室26k肥婆瞧不起的,12/28,2021,1,0,0,0,0,0,0,1,0,0,1
7797,Mellissa,→,0,就南蠻夷阿 日本人:開冷暖氣還在那怕啥?,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
7798,aphrodite98,噓,1,講的一副台男不會霸凌龍妹一樣,04/29,2022,1,0,0,0,0,0,1,0,0,0,1
7799,jj1379746,噓,1,沒奶子 不用看了,10/24,2021,2,0,0,0,0,0,0,0,0,0,2
7800,StylishTrade,→,0,家暴案件統計沒看過喔,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
7801,SmithLi,推,2,破百肥婆吧,06/19,2022,1,0,0,0,0,0,0,1,0,0,1
7802,scum5566    ,→,0,去你媽 沒奶子在那邊假鬼假怪,05/05,2022,2,0,0,0,0,0,0,1,0,0,2
7803,aggressorX,→,0,看起來真的不OK,12/03,2021,0,0,0,0,0,0,0,0,0,0,0
7804,fuhoren,→,0,政黨內鬥可以，勿浪費社會資源,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
7805,firemothra,→,0,坐在肥肥肚子上搖。很舒服,05/31,2022,0,0,0,1,0,0,0,1,0,0,0
7806,PHXD,推,2,KMT是渣男，DPP就是恐怖情人 嘻嘻,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7807,cytotoxic,推,2,五樓用肥肚肚唱歌,01/19,2022,1,0,0,1,0,0,0,1,0,0,1
7808,jenny789,→,0, 不然其實都很ok,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
7809,colan8,推,2,PO一個醜胖子變成醜男的圖能當什麼範例?,01/25,2022,1,0,0,0,0,0,0,1,0,0,1
7810,badbadook,推,2,哈個草,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7811,ccufcc,推,2,8+9排骨身材,11/09,2021,2,0,0,0,0,1,0,0,0,0,2
7812,icehorng,→,0,大遠百有明智書院 屌打新光三越,12/13,2021,0,0,0,0,1,0,0,0,0,0,0
7813,mirza,→,0,不是一直公然嗎,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
7814,amare1015,噓,1,鳥仔腳 X,11/24,2021,2,0,0,1,0,0,1,0,0,0,2
7815,ted01234567,噓,1,結婚人數就在少了。還用離婚率？？,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
7816,leonian,→,0,最好男友可以啦騙笑a,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7817,Benbenyale,→,0,哈 我也170/66 我肌肉打球後容易受傷 肥肚怎麼消阿,04/04,2016,0,0,0,1,0,0,0,1,0,0,0
7818,gayya152535,推,2,某垃圾肥豬會自動無視這種文章,07/30,2022,1,0,0,0,0,0,1,1,1,0,1
7819,Enzofulgura,推,2,1沒人要 3死更快 乖乖選2擠窄門吧,12/11,2021,0,0,0,0,0,0,0,0,1,0,0
7820,jasonae86,噓,1,哈哈 推三流國家，等被統一吧,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7821,melissalewis,推,2,噁心胖台女,04/29,2022,1,0,0,0,1,0,0,1,0,0,1
7822,Hibria,推,2,是，我們肥宅長的醜連呼吸都是錯的,12/02,2021,4,0,0,0,0,0,0,1,0,0,0
7823,c6b7yntz,→,0,幹死他，就是畜生的忍道。,12/11,2021,0,0,0,0,1,0,1,0,1,0,0
7824,rapnose,推,2,夭壽喔，當成gift。嘔嘔嘔嘔嘔嘔嘔嘔嘔。,12/03,2021,0,0,0,0,0,0,0,1,0,0,0
7825,diyaworld,→,0,你又胖又醜了,10/19,2021,1,0,0,0,0,0,0,1,0,0,1
7826,callmeanswer,→,0,龍妹功夫強阿,09/01,2021,1,0,0,0,0,0,1,0,0,0,1
7827,GGrunrundela,噓,1,我那肥龍醜女公主病同事因該看到要,02/02,2022,1,0,0,0,0,0,1,1,0,0,1
7828,SHINJO575,推,2,清末那些瘦皮猴是要怎麼跟人打 現代國,10/15,2021,2,0,0,0,0,0,1,0,0,0,2
7829,goodid520,→,0,真的  都沒那種矮矮圓胖的,10/08,2021,1,0,0,0,0,0,0,1,0,0,1
7830,poz93,→,0,需要店家的店員 通通都是外籍人士了,12/09,2021,0,0,0,0,0,0,0,0,0,0,0
7831,ontherun3325,噓,1,先清光龍妹吧 都沒正妹實在很慘,10/02,2015,1,0,0,0,0,0,1,0,0,0,1
7832,aa1052026,→,0,怎麼自家老母水桶腰扁奶,10/10,2022,1,0,0,1,0,1,0,1,0,0,1
7833,CenaC,推,2,怎麼那麼貼切啦 哈哈哈哈,12/13,2021,0,0,0,0,0,0,0,0,0,0,0
7834,Dragonz,推,2,年輕人太多黨不開心,12/14,2021,0,0,0,0,0,0,0,0,0,0,0
7835,LeehomLee,推,2,房東每天被碇雨的肥肚瘋狂衝撞的畫面,09/14,2022,1,0,0,1,0,0,0,1,0,0,1
7836,tmjrich,→,0,成塔綠班這政策，跟那些造謠的解釋都累,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
7837,coffee112,噓,1,5>3000的厚臉皮程度 真的好棒棒贏了,12/11,2021,0,0,0,1,0,0,0,1,0,0,0
7838,astrophy,推,2,低端瘦皮猴8+9,09/04,2021,2,0,0,0,0,0,1,0,0,0,2
7839,ihfreud,→,0,R,12/07,2021,0,0,0,0,0,0,0,0,0,0,0
7840,fantasyth,→,0,因為社福壓力太大，勞動力不足,12/04,2021,0,0,0,0,0,0,0,0,0,0,0
7841,hikaru1398,推,2,西野真的可憐，要奶沒奶，要演技沒演,09/23,2021,2,0,0,0,0,0,0,0,0,0,2
7842,a27588679,噓,1,好奇別人的懶教是三小啦,12/11,2021,0,0,0,0,0,0,0,0,0,0,0
7843,hitomi47,→,0,五樓肥宅也是胖到免疫,08/18,2022,1,0,0,0,0,0,0,1,0,0,1
7844,wsx88432,推,2,在台灣龍妹都有人追 這種1回答好像正常,08/18,2022,1,0,0,0,0,0,1,0,0,0,1
7845,lucifiel1618,→,0,還在BNT實驗數據不實，早就被踢爆假,12/05,2021,0,0,0,0,0,0,0,0,0,0,0
7846,ab2u04fu4ab,推,2,三吱,12/12,2021,0,0,0,0,0,0,0,0,0,0,0
7847,s72005ming,→,0,龍妹再香都給我滾,06/12,2022,1,0,0,0,0,0,1,0,0,1,1
7848,hsshkisskiss,推,2,噁心 國家笑秉,12/08,2021,0,0,0,0,0,0,0,1,0,0,0
